account_id,district_id,frequency,date,Account_type,,Card_Assigned,,
1,18,MONTHLY ISSUANCE,2029-08-09,NRI account,,SILVER,,
1306,1,MONTHLY ISSUANCE,2029-08-10,Savings account,,SILVER,,
1174,70,MONTHLY ISSUANCE,2029-08-11,NRI account,,SILVER,,
1261,52,MONTHLY ISSUANCE,2029-08-12,NRI account,,SILVER,,
2856,25,MONTHLY ISSUANCE,2029-08-13,Salary account,,SILVER,,
288,25,MONTHLY ISSUANCE,2029-08-14,Savings account,,SILVER,,
3750,77,MONTHLY ISSUANCE,2029-08-15,Salary account,,SILVER,,
150,73,MONTHLY ISSUANCE,2029-08-16,NRI account,,SILVER,,
3402,76,WEEKLY ISUANCE,2029-08-17,Salary account,,DIAMOND,,
2810,66,MONTHLY ISSUANCE,2029-08-18,Savings account,,SILVER,,
586,54,MONTHLY ISSUANCE,2029-08-19,Savings account,,SILVER,,
7606,21,MONTHLY ISSUANCE,2029-08-20,NRI account,,SILVER,,
158,37,MONTHLY ISSUANCE,2029-08-21,Savings account,,SILVER,,
6397,48,MONTHLY ISSUANCE,2029-08-22,Savings account,,SILVER,,
7859,52,MONTHLY ISSUANCE,2029-08-23,Savings account,,SILVER,,
2723,75,MONTHLY ISSUANCE,2029-08-24,Savings account,,SILVER,,
3230,1,MONTHLY ISSUANCE,2029-08-25,Savings account,,SILVER,,
3989,19,MONTHLY ISSUANCE,2029-08-26,Salary account,,SILVER,,
108,53,MONTHLY ISSUANCE,2029-08-27,Savings account,,SILVER,,
1802,75,MONTHLY ISSUANCE,2029-08-28,Salary account,,SILVER,,
1108,26,MONTHLY ISSUANCE,2029-08-29,Savings account,,SILVER,,
3826,34,MONTHLY ISSUANCE,2029-08-30,Salary account,,SILVER,,
376,25,MONTHLY ISSUANCE,2029-08-31,NRI account,,SILVER,,
1287,35,MONTHLY ISSUANCE,2029-09-01,NRI account,,SILVER,,
9897,1,MONTHLY ISSUANCE,2029-09-02,Savings account,,SILVER,,
30,36,MONTHLY ISSUANCE,2029-09-03,Salary account,,SILVER,,
2367,28,MONTHLY ISSUANCE,2029-09-04,Salary account,,SILVER,,
2865,1,MONTHLY ISSUANCE,2029-09-05,NRI account,,SILVER,,
3014,75,WEEKLY ISUANCE,2029-09-06,Salary account,,DIAMOND,,
2680,46,MONTHLY ISSUANCE,2029-09-07,NRI account,,SILVER,,
1129,35,MONTHLY ISSUANCE,2029-09-08,Savings account,,SILVER,,
3233,31,MONTHLY ISSUANCE,2029-09-09,Savings account,,SILVER,,
190,74,MONTHLY ISSUANCE,2029-09-10,Salary account,,SILVER,,
3737,34,MONTHLY ISSUANCE,2029-09-11,Savings account,,SILVER,,
1702,56,MONTHLY ISSUANCE,2029-09-12,Salary account,,SILVER,,
1778,15,MONTHLY ISSUANCE,2029-09-13,NRI account,,SILVER,,
2911,33,MONTHLY ISSUANCE,2029-09-14,NRI account,,SILVER,,
3710,1,MONTHLY ISSUANCE,2029-09-15,Salary account,,SILVER,,
3753,28,MONTHLY ISSUANCE,2029-09-16,Savings account,,SILVER,,
763,1,MONTHLY ISSUANCE,2029-09-17,Salary account,,SILVER,,
4161,1,MONTHLY ISSUANCE,2029-09-18,NRI account,,SILVER,,
2431,74,MONTHLY ISSUANCE,2029-09-19,Salary account,,SILVER,,
1633,51,MONTHLY ISSUANCE,2029-09-20,NRI account,,SILVER,,
2490,22,MONTHLY ISSUANCE,2029-09-21,NRI account,,SILVER,,
2047,20,MONTHLY ISSUANCE,2029-09-22,NRI account,,SILVER,,
3839,1,MONTHLY ISSUANCE,2029-09-23,NRI account,,SILVER,,
10884,65,MONTHLY ISSUANCE,2029-09-24,Savings account,,SILVER,,
2688,72,MONTHLY ISSUANCE,2029-09-25,Savings account,,SILVER,,
1772,31,WEEKLY ISUANCE,2029-09-26,Savings account,,DIAMOND,,
781,33,MONTHLY ISSUANCE,2029-09-27,NRI account,,SILVER,,
1858,72,MONTHLY ISSUANCE,2029-09-28,NRI account,,SILVER,,
3978,59,MONTHLY ISSUANCE,2029-09-29,Savings account,,SILVER,,
70,8,MONTHLY ISSUANCE,2029-09-30,Salary account,,SILVER,,
3297,53,MONTHLY ISSUANCE,2029-10-01,NRI account,,SILVER,,
607,16,MONTHLY ISSUANCE,2029-10-02,Savings account,,SILVER,,
3466,64,MONTHLY ISSUANCE,2029-10-03,Salary account,,SILVER,,
1967,26,WEEKLY ISUANCE,2029-10-04,NRI account,,DIAMOND,,
4727,2,MONTHLY ISSUANCE,2029-10-05,Savings account,,SILVER,,
3623,59,MONTHLY ISSUANCE,2029-10-06,NRI account,,SILVER,,
2268,1,MONTHLY ISSUANCE,2029-10-07,Savings account,,SILVER,,
388,59,MONTHLY ISSUANCE,2029-10-08,NRI account,,SILVER,,
3817,70,MONTHLY ISSUANCE,2029-10-09,NRI account,,SILVER,,
3865,50,MONTHLY ISSUANCE,2029-10-10,Savings account,,SILVER,,
4109,54,MONTHLY ISSUANCE,2029-10-11,Salary account,,SILVER,,
515,57,MONTHLY ISSUANCE,2029-10-12,NRI account,,SILVER,,
7614,62,MONTHLY ISSUANCE,2029-10-13,NRI account,,SILVER,,
8159,26,MONTHLY ISSUANCE,2029-10-14,Salary account,,SILVER,,
2151,38,MONTHLY ISSUANCE,2029-10-15,Savings account,,SILVER,,
1889,59,MONTHLY ISSUANCE,2029-10-16,NRI account,,SILVER,,
789,39,MONTHLY ISSUANCE,2029-10-17,Salary account,,SILVER,,
2718,29,MONTHLY ISSUANCE,2029-10-18,Salary account,,SILVER,,
1496,57,MONTHLY ISSUANCE,2029-10-19,Savings account,,SILVER,,
2968,15,MONTHLY ISSUANCE,2029-10-20,Salary account,,SILVER,,
4001,54,MONTHLY ISSUANCE,2029-10-21,NRI account,,SILVER,,
393,46,MONTHLY ISSUANCE,2029-10-22,NRI account,,SILVER,,
1112,48,MONTHLY ISSUANCE,2029-10-23,Savings account,,SILVER,,
3583,40,MONTHLY ISSUANCE,2029-10-24,Savings account,,SILVER,,
3421,31,MONTHLY ISSUANCE,2029-10-25,NRI account,,SILVER,,
11042,72,MONTHLY ISSUANCE,2029-10-26,Salary account,,SILVER,,
650,3,MONTHLY ISSUANCE,2029-10-27,Savings account,,SILVER,,
795,25,MONTHLY ISSUANCE,2029-10-28,Salary account,,SILVER,,
1548,47,MONTHLY ISSUANCE,2029-10-29,Savings account,,SILVER,,
2755,20,MONTHLY ISSUANCE,2029-10-30,NRI account,,SILVER,,
3235,8,MONTHLY ISSUANCE,2029-10-31,Savings account,,SILVER,,
2111,42,WEEKLY ISUANCE,2029-11-01,Savings account,,DIAMOND,,
1769,39,MONTHLY ISSUANCE,2029-11-02,NRI account,,SILVER,,
2663,64,MONTHLY ISSUANCE,2029-11-03,NRI account,,SILVER,,
4103,38,MONTHLY ISSUANCE,2029-11-04,Salary account,,SILVER,,
5735,52,MONTHLY ISSUANCE,2029-11-05,NRI account,,SILVER,,
3362,73,MONTHLY ISSUANCE,2029-11-06,Savings account,,SILVER,,
1914,27,MONTHLY ISSUANCE,2029-11-07,Salary account,,SILVER,,
2054,1,MONTHLY ISSUANCE,2029-11-08,Savings account,,SILVER,,
270,27,MONTHLY ISSUANCE,2029-11-09,Savings account,,SILVER,,
1526,52,MONTHLY ISSUANCE,2029-11-10,Salary account,,SILVER,,
3841,8,MONTHLY ISSUANCE,2029-11-11,Salary account,,SILVER,,
9030,72,MONTHLY ISSUANCE,2029-11-12,NRI account,,SILVER,,
2352,70,MONTHLY ISSUANCE,2029-11-13,NRI account,,SILVER,,
484,1,MONTHLY ISSUANCE,2029-11-14,Salary account,,SILVER,,
217,77,MONTHLY ISSUANCE,2029-11-15,Salary account,,SILVER,,
3777,70,MONTHLY ISSUANCE,2029-11-16,NRI account,,SILVER,,
2414,1,MONTHLY ISSUANCE,2029-11-17,Savings account,,SILVER,,
9814,64,WEEKLY ISUANCE,2029-11-18,Salary account,,DIAMOND,,
2681,28,MONTHLY ISSUANCE,2029-11-19,Salary account,,SILVER,,
2185,67,MONTHLY ISSUANCE,2029-11-20,Salary account,,SILVER,,
1446,57,MONTHLY ISSUANCE,2029-11-21,Salary account,,SILVER,,
915,72,MONTHLY ISSUANCE,2029-11-22,Savings account,,SILVER,,
839,16,MONTHLY ISSUANCE,2029-11-23,Savings account,,SILVER,,
1625,1,MONTHLY ISSUANCE,2029-11-24,NRI account,,SILVER,,
2563,48,MONTHLY ISSUANCE,2029-11-25,NRI account,,SILVER,,
1414,58,MONTHLY ISSUANCE,2029-11-26,Savings account,,SILVER,,
7562,72,WEEKLY ISUANCE,2029-11-27,Salary account,,DIAMOND,,
3812,72,MONTHLY ISSUANCE,2029-11-28,NRI account,,SILVER,,
4368,1,MONTHLY ISSUANCE,2029-11-29,Savings account,,SILVER,,
2729,40,MONTHLY ISSUANCE,2029-11-30,Savings account,,SILVER,,
2446,3,MONTHLY ISSUANCE,2029-12-01,Savings account,,SILVER,,
10630,41,MONTHLY ISSUANCE,2029-12-02,Savings account,,SILVER,,
3981,23,MONTHLY ISSUANCE,2029-12-03,NRI account,,SILVER,,
3244,56,MONTHLY ISSUANCE,2029-12-04,Salary account,,SILVER,,
1437,50,MONTHLY ISSUANCE,2029-12-05,Salary account,,SILVER,,
756,65,MONTHLY ISSUANCE,2029-12-06,Salary account,,SILVER,,
8092,54,MONTHLY ISSUANCE,2029-12-07,Salary account,,SILVER,,
2421,18,MONTHLY ISSUANCE,2029-12-08,NRI account,,SILVER,,
2923,43,MONTHLY ISSUANCE,2029-12-09,Salary account,,SILVER,,
3641,7,MONTHLY ISSUANCE,2029-12-10,Savings account,,SILVER,,
5650,10,ISSUANCE AFTER A TRANSACTION,2029-12-11,NRI account,,GOLD,,
1955,49,MONTHLY ISSUANCE,2029-12-12,Savings account,,SILVER,,
3128,1,MONTHLY ISSUANCE,2029-12-13,Savings account,,SILVER,,
2978,74,MONTHLY ISSUANCE,2029-12-14,Savings account,,SILVER,,
3141,1,WEEKLY ISUANCE,2029-12-15,Salary account,,DIAMOND,,
3250,1,MONTHLY ISSUANCE,2029-12-16,NRI account,,SILVER,,
2163,17,MONTHLY ISSUANCE,2029-12-17,NRI account,,SILVER,,
2239,25,MONTHLY ISSUANCE,2029-12-18,Salary account,,SILVER,,
1706,1,MONTHLY ISSUANCE,2029-12-19,Savings account,,SILVER,,
7795,64,MONTHLY ISSUANCE,2029-12-20,Savings account,,SILVER,,
2077,29,MONTHLY ISSUANCE,2029-12-21,Savings account,,SILVER,,
685,37,WEEKLY ISUANCE,2029-12-22,NRI account,,DIAMOND,,
1331,59,MONTHLY ISSUANCE,2029-12-23,NRI account,,SILVER,,
2355,1,MONTHLY ISSUANCE,2029-12-24,Salary account,,SILVER,,
3482,70,MONTHLY ISSUANCE,2029-12-25,Savings account,,SILVER,,
4503,50,MONTHLY ISSUANCE,2029-12-26,NRI account,,SILVER,,
2322,33,MONTHLY ISSUANCE,2029-12-27,Savings account,,SILVER,,
3006,64,MONTHLY ISSUANCE,2029-12-28,NRI account,,SILVER,,
1394,32,MONTHLY ISSUANCE,2029-12-29,Salary account,,SILVER,,
3621,32,MONTHLY ISSUANCE,2029-12-30,NRI account,,SILVER,,
1835,74,MONTHLY ISSUANCE,2029-12-31,Salary account,,SILVER,,
10728,71,MONTHLY ISSUANCE,2030-01-01,NRI account,,SILVER,,
2384,40,MONTHLY ISSUANCE,2030-01-02,Savings account,,SILVER,,
3643,1,MONTHLY ISSUANCE,2030-01-03,Salary account,,SILVER,,
802,15,MONTHLY ISSUANCE,2030-01-04,Salary account,,SILVER,,
3567,5,MONTHLY ISSUANCE,2030-01-05,Savings account,,SILVER,,
68,37,ISSUANCE AFTER A TRANSACTION,2030-01-06,Salary account,,GOLD,,
1417,75,MONTHLY ISSUANCE,2030-01-07,Salary account,,SILVER,,
2524,1,MONTHLY ISSUANCE,2030-01-08,Savings account,,SILVER,,
3903,58,MONTHLY ISSUANCE,2030-01-09,NRI account,,SILVER,,
8856,15,MONTHLY ISSUANCE,2030-01-10,Savings account,,SILVER,,
2808,1,MONTHLY ISSUANCE,2030-01-11,Salary account,,SILVER,,
5357,70,MONTHLY ISSUANCE,2030-01-12,NRI account,,SILVER,,
775,1,MONTHLY ISSUANCE,2030-01-13,Savings account,,SILVER,,
3279,46,WEEKLY ISUANCE,2030-01-14,NRI account,,DIAMOND,,
1011,45,MONTHLY ISSUANCE,2030-01-15,Savings account,,SILVER,,
359,11,MONTHLY ISSUANCE,2030-01-16,Salary account,,SILVER,,
2343,68,MONTHLY ISSUANCE,2030-01-17,NRI account,,SILVER,,
594,54,MONTHLY ISSUANCE,2030-01-18,Salary account,,SILVER,,
4434,41,MONTHLY ISSUANCE,2030-01-19,Savings account,,SILVER,,
3489,9,MONTHLY ISSUANCE,2030-01-20,NRI account,,SILVER,,
3348,4,MONTHLY ISSUANCE,2030-01-21,Savings account,,SILVER,,
2809,73,MONTHLY ISSUANCE,2030-01-22,NRI account,,SILVER,,
3364,21,WEEKLY ISUANCE,2030-01-23,Savings account,,DIAMOND,,
2546,1,MONTHLY ISSUANCE,2030-01-24,NRI account,,SILVER,,
1436,3,MONTHLY ISSUANCE,2030-01-25,Salary account,,SILVER,,
1307,56,MONTHLY ISSUANCE,2030-01-26,NRI account,,SILVER,,
2121,64,MONTHLY ISSUANCE,2030-01-27,NRI account,,SILVER,,
1919,18,MONTHLY ISSUANCE,2030-01-28,Salary account,,SILVER,,
8411,20,MONTHLY ISSUANCE,2030-01-29,Savings account,,SILVER,,
3369,8,MONTHLY ISSUANCE,2030-01-30,Savings account,,SILVER,,
9731,54,ISSUANCE AFTER A TRANSACTION,2030-01-31,Savings account,,GOLD,,
1578,48,MONTHLY ISSUANCE,2030-02-01,Savings account,,SILVER,,
2027,19,MONTHLY ISSUANCE,2030-02-02,Savings account,,SILVER,,
1294,71,MONTHLY ISSUANCE,2030-02-03,Salary account,,SILVER,,
106,63,MONTHLY ISSUANCE,2030-02-04,Salary account,,SILVER,,
2707,61,MONTHLY ISSUANCE,2030-02-05,Savings account,,SILVER,,
2028,7,WEEKLY ISUANCE,2030-02-06,Salary account,,DIAMOND,,
3752,1,MONTHLY ISSUANCE,2030-02-07,Salary account,,SILVER,,
11186,12,MONTHLY ISSUANCE,2030-02-08,Savings account,,SILVER,,
29,7,MONTHLY ISSUANCE,2030-02-09,Savings account,,SILVER,,
2044,6,MONTHLY ISSUANCE,2030-02-10,Salary account,,SILVER,,
449,19,MONTHLY ISSUANCE,2030-02-11,Savings account,,SILVER,,
2218,19,MONTHLY ISSUANCE,2030-02-12,Savings account,,SILVER,,
1708,22,MONTHLY ISSUANCE,2030-02-13,Salary account,,SILVER,,
1583,69,ISSUANCE AFTER A TRANSACTION,2030-02-14,NRI account,,GOLD,,
1554,47,MONTHLY ISSUANCE,2030-02-15,NRI account,,SILVER,,
5632,5,WEEKLY ISUANCE,2030-02-16,NRI account,,DIAMOND,,
940,37,MONTHLY ISSUANCE,2030-02-17,Salary account,,SILVER,,
2572,64,ISSUANCE AFTER A TRANSACTION,2030-02-18,Savings account,,GOLD,,
2377,77,MONTHLY ISSUANCE,2030-02-19,Salary account,,SILVER,,
4476,24,MONTHLY ISSUANCE,2030-02-20,Salary account,,SILVER,,
4082,49,MONTHLY ISSUANCE,2030-02-21,Savings account,,SILVER,,
2541,57,MONTHLY ISSUANCE,2030-02-22,Salary account,,SILVER,,
3576,58,MONTHLY ISSUANCE,2030-02-23,Savings account,,SILVER,,
3663,67,MONTHLY ISSUANCE,2030-02-24,NRI account,,SILVER,,
973,54,MONTHLY ISSUANCE,2030-02-25,Salary account,,SILVER,,
2365,42,MONTHLY ISSUANCE,2030-02-26,Savings account,,SILVER,,
1168,29,MONTHLY ISSUANCE,2030-02-27,Salary account,,SILVER,,
960,4,ISSUANCE AFTER A TRANSACTION,2030-02-28,Salary account,,GOLD,,
201,63,MONTHLY ISSUANCE,2030-03-01,Savings account,,SILVER,,
1993,68,MONTHLY ISSUANCE,2030-03-02,Savings account,,SILVER,,
1076,1,MONTHLY ISSUANCE,2030-03-03,Salary account,,SILVER,,
3419,1,MONTHLY ISSUANCE,2030-03-04,NRI account,,SILVER,,
2536,41,MONTHLY ISSUANCE,2030-03-05,NRI account,,SILVER,,
1295,15,MONTHLY ISSUANCE,2030-03-06,Salary account,,SILVER,,
1109,66,MONTHLY ISSUANCE,2030-03-07,Salary account,,SILVER,,
1441,50,MONTHLY ISSUANCE,2030-03-08,Salary account,,SILVER,,
1958,40,MONTHLY ISSUANCE,2030-03-09,Salary account,,SILVER,,
3058,44,MONTHLY ISSUANCE,2030-03-10,Salary account,,SILVER,,
5422,66,MONTHLY ISSUANCE,2030-03-11,NRI account,,SILVER,,
988,10,MONTHLY ISSUANCE,2030-03-12,Savings account,,SILVER,,
2949,1,MONTHLY ISSUANCE,2030-03-13,Salary account,,SILVER,,
3849,75,MONTHLY ISSUANCE,2030-03-14,NRI account,,SILVER,,
67,16,MONTHLY ISSUANCE,2030-03-15,NRI account,,SILVER,,
2790,1,MONTHLY ISSUANCE,2030-03-16,Savings account,,SILVER,,
3756,39,WEEKLY ISUANCE,2030-03-17,NRI account,,DIAMOND,,
654,63,MONTHLY ISSUANCE,2030-03-18,NRI account,,SILVER,,
4283,39,MONTHLY ISSUANCE,2030-03-19,Savings account,,SILVER,,
2924,56,MONTHLY ISSUANCE,2030-03-20,Salary account,,SILVER,,
3622,53,MONTHLY ISSUANCE,2030-03-21,NRI account,,SILVER,,
1312,23,MONTHLY ISSUANCE,2030-03-22,Savings account,,SILVER,,
2742,23,MONTHLY ISSUANCE,2030-03-23,Savings account,,SILVER,,
8127,37,MONTHLY ISSUANCE,2030-03-24,Savings account,,SILVER,,
596,31,MONTHLY ISSUANCE,2030-03-25,NRI account,,SILVER,,
2788,54,MONTHLY ISSUANCE,2030-03-26,NRI account,,SILVER,,
2463,56,MONTHLY ISSUANCE,2030-03-27,Savings account,,SILVER,,
3860,4,MONTHLY ISSUANCE,2030-03-28,NRI account,,SILVER,,
2840,15,MONTHLY ISSUANCE,2030-03-29,NRI account,,SILVER,,
2430,3,MONTHLY ISSUANCE,2030-03-30,Salary account,,SILVER,,
1559,14,MONTHLY ISSUANCE,2030-03-31,Salary account,,SILVER,,
2195,73,MONTHLY ISSUANCE,2030-04-01,Salary account,,SILVER,,
1205,73,MONTHLY ISSUANCE,2030-04-02,Savings account,,SILVER,,
2059,37,MONTHLY ISSUANCE,2030-04-03,Savings account,,SILVER,,
2333,45,MONTHLY ISSUANCE,2030-04-04,NRI account,,SILVER,,
3074,74,WEEKLY ISUANCE,2030-04-05,NRI account,,DIAMOND,,
3878,23,MONTHLY ISSUANCE,2030-04-06,Salary account,,SILVER,,
2363,47,MONTHLY ISSUANCE,2030-04-07,Savings account,,SILVER,,
1421,71,MONTHLY ISSUANCE,2030-04-08,Savings account,,SILVER,,
1934,46,MONTHLY ISSUANCE,2030-04-09,NRI account,,SILVER,,
3827,1,MONTHLY ISSUANCE,2030-04-10,NRI account,,SILVER,,
939,55,MONTHLY ISSUANCE,2030-04-11,Salary account,,SILVER,,
2905,74,MONTHLY ISSUANCE,2030-04-12,Savings account,,SILVER,,
2627,76,MONTHLY ISSUANCE,2030-04-13,Savings account,,SILVER,,
2025,19,MONTHLY ISSUANCE,2030-04-14,Savings account,,SILVER,,
3975,20,MONTHLY ISSUANCE,2030-04-15,NRI account,,SILVER,,
11359,61,MONTHLY ISSUANCE,2030-04-16,NRI account,,SILVER,,
3457,54,MONTHLY ISSUANCE,2030-04-17,Salary account,,SILVER,,
1333,21,MONTHLY ISSUANCE,2030-04-18,Savings account,,SILVER,,
1828,1,MONTHLY ISSUANCE,2030-04-19,Savings account,,SILVER,,
6,51,MONTHLY ISSUANCE,2030-04-20,Salary account,,SILVER,,
3555,32,MONTHLY ISSUANCE,2030-04-21,Salary account,,SILVER,,
716,47,MONTHLY ISSUANCE,2030-04-22,Savings account,,SILVER,,
1352,1,MONTHLY ISSUANCE,2030-04-23,Savings account,,SILVER,,
851,15,MONTHLY ISSUANCE,2030-04-24,Salary account,,SILVER,,
1989,48,MONTHLY ISSUANCE,2030-04-25,Salary account,,SILVER,,
577,29,MONTHLY ISSUANCE,2030-04-26,NRI account,,SILVER,,
2960,19,MONTHLY ISSUANCE,2030-04-27,Savings account,,SILVER,,
2267,54,WEEKLY ISUANCE,2030-04-28,NRI account,,DIAMOND,,
3336,51,MONTHLY ISSUANCE,2030-04-29,Salary account,,SILVER,,
1653,1,MONTHLY ISSUANCE,2030-04-30,NRI account,,SILVER,,
318,36,MONTHLY ISSUANCE,2030-05-01,Salary account,,SILVER,,
1301,18,MONTHLY ISSUANCE,2030-05-02,NRI account,,SILVER,,
3288,54,MONTHLY ISSUANCE,2030-05-03,NRI account,,SILVER,,
3142,2,MONTHLY ISSUANCE,2030-05-04,NRI account,,SILVER,,
1878,52,WEEKLY ISUANCE,2030-05-05,NRI account,,DIAMOND,,
3712,3,MONTHLY ISSUANCE,2030-05-06,Salary account,,SILVER,,
2030,51,MONTHLY ISSUANCE,2030-05-07,NRI account,,SILVER,,
3869,72,MONTHLY ISSUANCE,2030-05-08,Salary account,,SILVER,,
1908,20,MONTHLY ISSUANCE,2030-05-09,Savings account,,SILVER,,
3926,72,MONTHLY ISSUANCE,2030-05-10,NRI account,,SILVER,,
6321,1,MONTHLY ISSUANCE,2030-05-11,NRI account,,SILVER,,
518,74,MONTHLY ISSUANCE,2030-05-12,Salary account,,SILVER,,
3049,61,MONTHLY ISSUANCE,2030-05-13,Salary account,,SILVER,,
3730,17,MONTHLY ISSUANCE,2030-05-14,Savings account,,SILVER,,
1714,72,MONTHLY ISSUANCE,2030-05-15,Savings account,,SILVER,,
1975,19,MONTHLY ISSUANCE,2030-05-16,NRI account,,SILVER,,
8899,1,WEEKLY ISUANCE,2030-05-17,NRI account,,DIAMOND,,
3478,30,MONTHLY ISSUANCE,2030-05-18,Savings account,,SILVER,,
7546,43,MONTHLY ISSUANCE,2030-05-19,Savings account,,SILVER,,
1766,28,MONTHLY ISSUANCE,2030-05-20,NRI account,,SILVER,,
1292,3,MONTHLY ISSUANCE,2030-05-21,NRI account,,SILVER,,
3797,64,MONTHLY ISSUANCE,2030-05-22,Savings account,,SILVER,,
2596,1,MONTHLY ISSUANCE,2030-05-23,NRI account,,SILVER,,
9006,40,WEEKLY ISUANCE,2030-05-24,Salary account,,DIAMOND,,
3579,53,MONTHLY ISSUANCE,2030-05-25,NRI account,,SILVER,,
710,25,MONTHLY ISSUANCE,2030-05-26,Savings account,,SILVER,,
1105,55,MONTHLY ISSUANCE,2030-05-27,Savings account,,SILVER,,
3608,72,WEEKLY ISUANCE,2030-05-28,Savings account,,DIAMOND,,
7523,63,MONTHLY ISSUANCE,2030-05-29,Savings account,,SILVER,,
3533,74,MONTHLY ISSUANCE,2030-05-30,Savings account,,SILVER,,
422,53,WEEKLY ISUANCE,2030-05-31,NRI account,,DIAMOND,,
3226,65,MONTHLY ISSUANCE,2030-06-01,NRI account,,SILVER,,
3612,70,MONTHLY ISSUANCE,2030-06-02,Savings account,,SILVER,,
4580,9,MONTHLY ISSUANCE,2030-06-03,Salary account,,SILVER,,
2401,16,MONTHLY ISSUANCE,2030-06-04,Savings account,,SILVER,,
3425,70,MONTHLY ISSUANCE,2030-06-05,Salary account,,SILVER,,
1327,65,MONTHLY ISSUANCE,2030-06-06,Savings account,,SILVER,,
8776,64,MONTHLY ISSUANCE,2030-06-07,Savings account,,SILVER,,
2798,70,MONTHLY ISSUANCE,2030-06-08,Savings account,,SILVER,,
3625,3,MONTHLY ISSUANCE,2030-06-09,Savings account,,SILVER,,
1911,68,MONTHLY ISSUANCE,2030-06-10,Salary account,,SILVER,,
635,21,MONTHLY ISSUANCE,2030-06-11,Savings account,,SILVER,,
4131,5,MONTHLY ISSUANCE,2030-06-12,Savings account,,SILVER,,
377,70,MONTHLY ISSUANCE,2030-06-13,Savings account,,SILVER,,
1398,62,MONTHLY ISSUANCE,2030-06-14,Savings account,,SILVER,,
1246,58,MONTHLY ISSUANCE,2030-06-15,Savings account,,SILVER,,
1592,38,MONTHLY ISSUANCE,2030-06-16,Salary account,,SILVER,,
3728,10,MONTHLY ISSUANCE,2030-06-17,NRI account,,SILVER,,
9192,1,MONTHLY ISSUANCE,2030-06-18,Savings account,,SILVER,,
1360,71,MONTHLY ISSUANCE,2030-06-19,Savings account,,SILVER,,
2747,1,MONTHLY ISSUANCE,2030-06-20,Savings account,,SILVER,,
3017,75,MONTHLY ISSUANCE,2030-06-21,Salary account,,SILVER,,
3112,38,MONTHLY ISSUANCE,2030-06-22,Savings account,,SILVER,,
610,74,MONTHLY ISSUANCE,2030-06-23,Salary account,,SILVER,,
3536,24,MONTHLY ISSUANCE,2030-06-24,Salary account,,SILVER,,
1017,14,MONTHLY ISSUANCE,2030-06-25,Salary account,,SILVER,,
1579,57,MONTHLY ISSUANCE,2030-06-26,Salary account,,SILVER,,
3167,18,MONTHLY ISSUANCE,2030-06-27,Savings account,,SILVER,,
582,12,MONTHLY ISSUANCE,2030-06-28,Salary account,,SILVER,,
1848,1,MONTHLY ISSUANCE,2030-06-29,Salary account,,SILVER,,
3497,76,MONTHLY ISSUANCE,2030-06-30,Salary account,,SILVER,,
4995,20,WEEKLY ISUANCE,2030-07-01,Salary account,,DIAMOND,,
1022,33,WEEKLY ISUANCE,2030-07-02,Salary account,,DIAMOND,,
1797,24,MONTHLY ISSUANCE,2030-07-03,Salary account,,SILVER,,
2912,74,MONTHLY ISSUANCE,2030-07-04,Savings account,,SILVER,,
6738,62,MONTHLY ISSUANCE,2030-07-05,NRI account,,SILVER,,
2606,1,MONTHLY ISSUANCE,2030-07-06,NRI account,,SILVER,,
709,19,MONTHLY ISSUANCE,2030-07-07,NRI account,,SILVER,,
629,31,MONTHLY ISSUANCE,2030-07-08,Salary account,,SILVER,,
427,8,MONTHLY ISSUANCE,2030-07-09,Savings account,,SILVER,,
2470,16,MONTHLY ISSUANCE,2030-07-10,Savings account,,SILVER,,
9627,65,ISSUANCE AFTER A TRANSACTION,2030-07-11,NRI account,,GOLD,,
2654,56,MONTHLY ISSUANCE,2030-07-12,NRI account,,SILVER,,
662,21,MONTHLY ISSUANCE,2030-07-13,Savings account,,SILVER,,
2615,68,MONTHLY ISSUANCE,2030-07-14,Savings account,,SILVER,,
3503,1,MONTHLY ISSUANCE,2030-07-15,NRI account,,SILVER,,
3921,18,MONTHLY ISSUANCE,2030-07-16,Salary account,,SILVER,,
2819,35,MONTHLY ISSUANCE,2030-07-17,Salary account,,SILVER,,
478,58,MONTHLY ISSUANCE,2030-07-18,NRI account,,SILVER,,
5574,13,WEEKLY ISUANCE,2030-07-19,NRI account,,DIAMOND,,
741,54,MONTHLY ISSUANCE,2030-07-20,Savings account,,SILVER,,
90,1,MONTHLY ISSUANCE,2030-07-21,NRI account,,SILVER,,
901,60,MONTHLY ISSUANCE,2030-07-22,NRI account,,SILVER,,
7765,52,WEEKLY ISUANCE,2030-07-23,Savings account,,DIAMOND,,
1012,65,MONTHLY ISSUANCE,2030-07-24,Savings account,,SILVER,,
4276,43,MONTHLY ISSUANCE,2030-07-25,Savings account,,SILVER,,
964,26,MONTHLY ISSUANCE,2030-07-26,Savings account,,SILVER,,
711,70,MONTHLY ISSUANCE,2030-07-27,Savings account,,SILVER,,
352,39,MONTHLY ISSUANCE,2030-07-28,Salary account,,SILVER,,
1291,1,MONTHLY ISSUANCE,2030-07-29,NRI account,,SILVER,,
161,28,MONTHLY ISSUANCE,2030-07-30,NRI account,,SILVER,,
200,17,MONTHLY ISSUANCE,2030-07-31,Salary account,,SILVER,,
2471,6,MONTHLY ISSUANCE,2030-08-01,NRI account,,SILVER,,
